id,userId,eventId,status,grading_status,verified_date,quarter,number_idea_submitted_student,number_idea_submitted_faculty,number_applications_selected,financial_year,event_driven,activity_name,event_type,event_theme,activity_lead,from_date,to_date,days,internal_participant,student_participants,faculty_participants,expenditure_amount,faculty_member,student_member,remark,session_type,video,resolution_report,quarterly_plan,report,photo1,photo2,month,other,otherProgramType,Objective,descriptions,benefit_learning,totalmarks,twitter_url,facebook_url,instagram_url,verified,expected_level,comments,super_evaluator_status,created_date,flag_check,acadmic_year,activity_duration,verifiedBy,status_eval_1,duration,linkedin_url,review_request,Overall Score,Status,Requirements Not Met
353677,IC201811222,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 1 - Expert Talk,Entrepreneurship & Startup,,02/20/2025,02/20/2025,0,0,30,5,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7753-30052025064210-IC201811222.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5095-30052025064210-IC201811222.jpeg,,0,,,The Objective of this event was to motivate the student through successful Entrepreneur & Innovator,,Students resolve their query regarding to the innovation practices,,0,https://www.facebook.com/share/p/15fxdpDdPx/,0,,,,,30-05-2025 12:12,,2024-25,1,,submitted,,0,,54,Rejected,"Level matches duration: Level or Duration missing/invalid. Level: , Duration: 1.0h; Event scene is real activity: Image does not depict a real event activity; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image identical to submission 348640 (SHA256 match)"
353730,IC201811139,C24-25246004,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Intellectual Property Rights (IPRs) and IP management for start up,Level 2 - Workshop,IPR & Technology Transfer,,05/24/2025,05/24/2025,0,,54,2,,,,,offline,https://youtube.com/shorts/HJc4W2ggOqE?si=WX0nl7-YVoeETNTk,,,uploads-2024-25/institutes/monthlyReport/report/3418-30052025072248-IC201811139.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5235-30052025072248-IC201811139.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5394-30052025072248-IC201811139.jpg,0,,,"To introduce IPR basics, protection process, and its role in startup growth and strategy.",,"Participants learned IPR types, patent filing, and global strategies, gaining skills to use IP as a tool for startup growth and investor appeal.",,0,https://www.facebook.com/share/p/16jmwu6RDv/,0,,,,,30-05-2025 12:52,,2024-25,5.3,,submitted,,0,,55,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; 20+ participants visible: 20+ participants not visible in images
353779,IC201810107,C24-25245998,Submitted,0,,Quarter III,,,,2024-25,1,Session/ Workshop on Business Model Canvas (BMC),Level 2 - Workshop,Entrepreneurship & Startup,,04/22/2025,04/22/2025,0,,45,8,12000,,,,offline,https://www.instagram.com/p/DKRKDEkysOz/?img_index=1,,,uploads-2024-25/institutes/monthlyReport/report/8374-30052025085146-IC201810107.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9997-30052025085146-IC201810107.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/1056-30052025085146-IC201810107.JPG,0,,,"Understand, design, and analyze business models using the Business Model Canvas.",,"Develops strategic thinking, clarifies business ideas, and enhances planning skills using the Business Model Canvas.",,0,0,,,,,,30-05-2025 14:21,,2024-25,8,,submitted,,0,,35,Rejected,"PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image similar to file in directory (pHash match (similarity score: 4.0)): /opt/MIC/downloaded_files/6853-10032025102457-IC201810107.JPG; Image similar to submission 331724 (pHash distance: 4, threshold: 5)"
353798,IC201810107,C24-25246026,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Raising Capital and Managing Finance for Startups,Level 2 - Workshop,Entrepreneurship & Startup,,04/23/2025,04/23/2025,0,,40,8,12000,,,,offline,https://www.instagram.com/p/DKRKuV8SnqS/?img_index=1,,,uploads-2024-25/institutes/monthlyReport/report/4019-30052025091547-IC201810107.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6860-30052025091547-IC201810107.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/9909-30052025091547-IC201810107.JPG,0,,,"To educate startups on funding sources, financial planning, and capital management strategies.",,"Boosts startup funding skills, financial management, investor relations, budgeting, and growth strategies for success.",,0,0,,,,,,30-05-2025 14:45,,2024-25,8,,submitted,,0,,35,Rejected,"PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images; Duplicate photo detection (filesystem): Duplicate Check: Image similar to file in directory (pHash match (similarity score: 5.0)): /opt/MIC/downloaded_files/6853-10032025102457-IC201810107.JPG; Image similar to submission 331724 (pHash distance: 5, threshold: 5)"
353813,IC201810107,C24-25246007,Submitted,0,,Quarter III,,,,2024-25,1,Organize an Inter/Intra Institutional Business Plan Competition and Reward the Best Innovations and deposition in the Institutions YUKTI Innovation Repository,Level 4 - Competition/Hackathon,Innovation & Design Thinking,,05-07-2025,05-09-2025,2,,60,3,10000,,,,offline,https://www.instagram.com/p/DKRT0Iyy7Lz/?img_index=1,,,uploads-2024-25/institutes/monthlyReport/report/8971-30052025093127-IC201810107.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3099-30052025093127-IC201810107.JPG,uploads-2024-25/institutes/monthlyReport/Photograph2/3756-30052025093127-IC201810107.JPG,0,,,"Encourage innovation, collaboration, and rapid solution development among startup teams.",,"Foster creativity, teamwork, and problem-solving to develop innovative startup solutions within a competitive, fast-paced environment.",,0,0,,,,,,30-05-2025 15:01,,2024-25,24,,submitted,,0,,55,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; 20+ participants visible: 20+ participants not visible in images
353826,IC201810107,C24-25246011,Submitted,0,,Quarter III,,,,2024-25,1,B-Plan Pitch: Demo Day/Exhibition of Business Plans & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Exhibition,Innovation & Design Thinking,,03/21/2025,03/22/2025,1,247,72,12,150000,,,,offline,https://www.linkedin.com/posts/istartkiot_internationaldayofforests-wildfrontiers25-activity-7311798150871031808-r1L1?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEmtiz8BEtjoUue8FCrW_D86hW9gr5zHRc4,,,uploads-2024-25/institutes/monthlyReport/report/1277-30052025094105-IC201810107.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5362-30052025094105-IC201810107.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4961-30052025094105-IC201810107.JPG,0,,,"Innovate sustainable tech solutions for remote, underserved, or wild regions.",,"Gain hands-on experience, mentorship, networking, exposure, prizes, and real-world impact opportunities in innovation.",,0,0,0,,,,,30-05-2025 15:11,,2024-25,16,,submitted,,,,50,Rejected,PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images
353999,IC201811061,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 1 - Exposure Visit,IPR & Technology Transfer,,10/24/2024,10/24/2024,0,,35,3,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7180-31052025053128-IC201811061.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3535-31052025053128-IC201811061.png,uploads-2024-25/institutes/monthlyReport/Photograph2/7721-31052025053128-IC201811061.png,0,,,To observe the practical applications of telecommunications technologies,,"	Gained practical exposure to 5G, AI-driven networking, and IoT applications",,0,https://www.facebook.com/share/p/1APjkSGrgg/?mibextid=oFDknk,0,,,,,31-05-2025 11:01,,2024-25,7,,submitted,,0,,58,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 1 - Exposure Visit - on IPR & Technology Transfer"". Observed: ""Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies; Event scene is real activity: Image does not depict a real event activity; Event mode matches (online/offline): Event mode in image does not match specified mode: offline; 20+ participants visible: 20+ participants not visible in images"
354079,IC201810296,C24-25246011,Submitted,0,,Quarter III,,,,2024-25,1,B-Plan Pitch: Demo Day/Exhibition of Business Plans & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Workshop,Innovation & Design Thinking,,03/25/2025,03/28/2025,3,4,14,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5367-31052025070533-IC201810296.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5142-31052025070533-IC201810296.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/4432-31052025070533-IC201810296.jpeg,0,,,"	To foster a culture of innovation and entrepreneurship among students.",,1. Enhanced understanding of start-up development and market readiness. 2. Improved communication and pitching skills through real-time presentations.,,0,https://www.facebook.com/share/p/19EAm4cNJL/,0,,,,,31-05-2025 12:35,,2024-25,16,,submitted,,0,,43,Rejected,Participants reported > 20: Participants reported: 16 (needs > 20); PDF title matches metadata: PDF text not extracted; Expert details present: PDF text not extracted; Learning outcomes align: PDF text not extracted; Objectives match: PDF text not extracted; Participant info matches: PDF text not extracted; Event scene is real activity: Image does not depict a real event activity; 20+ participants visible: 20+ participants not visible in images
354251,IC201810040,C24-25246003,Submitted,0,,Quarter III,,,,2024-25,1,Session on How to plan for Start-up and legal & Ethical Steps,Level 4 - Workshop,Entrepreneurship & Startup,,05-02-2025,05-03-2025,1,0,70,12,0,,,IIC Driven Activity,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5540-31052025100919-IC201810040.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7077-31052025100919-IC201810040.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/9376-31052025100919-IC201810040.jpg,0,,,"	To provide a foundational understanding of robotics, AI, and embedded systems. 	To equip students",,"	Introduction & Objectives: The workshop kicked off with an introduction to the importance of robotics and AI in modern industries. 	Hands-On Learni",,0,0,https://www.instagram.com/p/DJFBN6vv_Lv/,,,,,31-05-2025 15:39,,2024-25,12,,submitted,,0,,58,Rejected,"Title/Objectives/Learning align to theme: Content does not match canonical event title. Expected: ""Level 4 - Workshop - on Entrepreneurship & Startup"". Observed: ""Session on How to plan for Start-up and legal & Ethical Steps"". Reason: Content does not semantically align with declared theme; PDF title matches metadata: PDF title does not match expected: Session on How to plan for Start-up and legal & Ethical Steps; Learning outcomes align: Learning outcomes in PDF do not align with expected outcomes; Objectives match: Objectives in PDF do not match expected objectives; Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images"
354272,IC201810891,C24-25246026,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Raising Capital and Managing Finance for Startups,Level 1 - Expert Talk,Entrepreneurship & Startup,,05-12-2025,05-12-2025,0,,18,2,3500,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3121-31052025103816-IC201810891.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6963-31052025103816-IC201810891.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/1838-31052025103816-IC201810891.jpg,0,,,To provide foundational knowledge on various sources of startup funding.,,"students learned the importance of financial planning, budgeting, and cash flow management for startups",,0,0,0,,,,,31-05-2025 16:08,,2024-25,1.3,,submitted,,0,,58,Rejected,"Level matches duration: Level or Duration missing/invalid. Level: , Duration: 1.3h; Participants reported > 20: Participants reported: 20 (needs > 20); Banner/Poster visible: Banner or poster not visible in images; 20+ participants visible: 20+ participants not visible in images"
